pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,pca101,pca102,pca103,pca104,pca105,pca106,pca107,pca108,pca109,pca110,pca111,pca112,pca113,pca114,pca115,pca116,pca117,pca118,pca119,pca120,pca121,pca122,pca123,pca124,pca125,pca126,pca127
-0.60072,-0.133543,0.282414,0.19281,-0.119865,-0.188626,-0.433152,0.038121,-0.190209,0.013766,0.063186,0.031794,0.263591,-0.069404,-0.0178,-0.075209,0.070402,-0.176091,-0.104458,-0.166697,-0.032946,0.01454,-0.089577,0.079947,0.078501,0.022834,0.025243,0.027674,0.095111,-0.001086,0.017288,-0.007904,0.04243,-0.023415,0.029896,0.034169,0.046257,0.006199,-0.020231,0.032003,0.04596,-0.058527,0.049901,-0.020478,0.029399,-0.045518,0.05202,0.028773,0.006179,-0.052688,0.00154,-0.005542,-0.037714,-0.012143,-0.008795,-0.002392,-0.011987,-0.000795,0.013606,0.030994,0.001467,-0.026089,0.019874,-0.008728,0.008146,0.020468,-0.015993,0.000933,0.007916,0.001797,0.007353,-0.024539,-0.007177,-0.006899,-0.007129,-0.01109,-0.012412,-0.003534,-0.009983,0.003234,-0.008339,0.01835,-0.021386,-0.0045,-0.022509,0.024164,-0.002248,0.017284,-0.014571,-0.024963,0.003322,0.00582,0.024741,-0.008354,-0.009167,-0.00451,-0.000477,-0.00126,-0.000442,0.004984,0.009364,-0.004642,-0.004292,0.001903,-0.000952,0.001982,0.000872,-0.017496,0.009769,-0.010335,0.007175,0.005231,-0.00821,-0.002851,-0.005519,-0.005347,-0.004414,0.006524,-0.006124,0.02177,-0.000594,0.009405,-0.011761,0.007361,-0.000212,0.012411,0.002146,0.009961
-1.015082,0.062783,-0.571676,0.43419,-0.597737,0.208098,-0.203302,-0.397462,0.071166,-0.320234,0.156755,0.225161,-0.126449,-0.262688,-0.176035,-0.100493,0.06787,0.100664,0.0064,-0.115959,-0.151834,0.006602,0.039435,0.019072,-0.089165,0.019013,-0.036291,0.035088,-0.06163,-0.059915,-0.009748,-0.038033,0.00139,-0.008635,0.041974,-0.026441,0.000208,0.007421,-0.038009,0.02005,0.006473,-0.026764,0.012143,-0.015395,-0.026458,0.036439,-0.003368,-0.033398,-0.005155,-0.015704,-0.017346,-0.009066,-0.005979,0.038179,-0.007234,-0.00677,-0.003001,-0.030735,-0.012311,0.011766,0.010977,-0.030365,-0.007728,0.009851,-0.013405,-0.017897,-0.021933,-0.003354,0.004581,0.017717,0.001218,-0.011098,-0.008154,-0.01708,0.009862,0.010543,-0.033619,0.019251,0.017494,-0.013088,-0.011047,0.007797,-0.017178,0.020751,-0.011946,0.016881,-0.002106,-0.000927,0.008579,0.002837,0.000481,0.023638,0.013719,-0.024042,-0.008662,0.009186,0.003322,0.010014,0.013607,0.016339,0.015482,-0.018096,0.000782,-0.017764,0.00252,0.011606,0.000783,0.01421,-0.010336,-0.016851,0.011011,-0.001338,-3.6e-05,-0.005518,-0.00748,-0.007947,-0.012349,0.004986,-0.016207,-0.000353,0.012404,-0.007271,0.010487,0.000571,-0.000321,-0.008854,-0.003404,-0.002772
-0.448778,0.404719,0.000469,-0.156552,-0.37383,-0.145781,-0.21721,0.044502,-0.201842,-0.064779,-0.18009,-0.143612,0.136617,0.114818,-0.321059,-0.150386,0.058528,0.028815,-0.058852,-0.127435,0.022558,0.083618,-0.060398,0.064101,0.042442,0.071745,-0.030778,-0.027019,-0.036957,0.002635,-0.02021,0.047151,-0.005157,0.012122,-0.050618,-0.039665,-0.031962,-0.00672,0.017477,0.051363,-0.036916,0.05751,0.039608,-0.001763,-0.049523,-0.013659,0.003942,0.012696,-0.000212,0.024179,0.024943,0.012009,-0.003468,0.00211,0.010826,-0.008249,-0.025519,0.001735,0.016715,-0.008589,-0.011635,0.013077,0.003698,0.020869,-0.00436,-0.017231,-0.011632,0.005918,0.018862,0.009364,-0.019069,0.00387,0.005948,-0.023195,0.034853,-0.001412,-0.00643,-0.000708,-0.0003,0.003609,-0.001714,-0.0006,0.008802,-0.027519,0.013601,-0.015237,-0.025872,-0.010496,0.007957,-0.00214,0.009029,0.005975,0.00498,-0.016044,-0.009205,-0.009677,7e-06,-0.022748,0.009659,0.011826,0.006885,0.005586,0.005694,0.000465,0.003941,-0.00798,-0.00192,-0.011545,-0.005117,-0.012231,-0.002195,0.014291,0.005198,-0.015569,-0.000654,-0.000718,0.002614,0.003027,0.003421,-0.002946,-0.001669,-0.001176,0.004535,0.002073,-0.000947,0.007335,0.0021,0.002213
1.951611,-0.089619,0.057318,-0.284739,-0.419075,-0.085095,-0.092474,0.411802,-0.062174,0.213941,-0.257196,-0.017849,-0.142774,-0.223387,0.22836,0.071318,0.209216,-0.038917,-0.112077,0.067942,-0.243924,0.121778,0.014098,-0.03059,-0.095805,0.105951,-0.087311,-0.188141,-0.033295,0.028889,0.026085,0.000565,-0.080148,0.016604,0.030615,0.018621,-0.04138,0.016749,0.056549,-0.03314,0.002321,0.037966,0.092831,-0.03622,0.025323,0.024501,0.045044,0.019575,-0.045996,0.023739,-0.069506,-0.026706,0.000252,0.003201,0.011139,-0.071984,-0.025932,0.011567,0.002637,0.025142,0.037897,-0.059981,-0.028617,0.014463,-0.018626,-0.0079,-0.064047,-0.007323,0.023266,-0.021515,0.027123,0.013013,-0.007751,0.011957,0.022151,-0.000501,0.007454,-0.018008,-0.013801,0.002738,0.009693,0.004079,0.023721,0.017127,-0.027916,0.007987,-0.027373,-0.006192,0.020458,-0.000552,0.008355,-0.010015,0.031361,0.009681,0.001186,-0.014831,0.02477,-0.024123,-0.015782,-0.017314,-0.008553,-0.012232,0.006934,0.000635,0.010966,-0.023944,-0.013278,-0.013321,-0.016356,-0.00044,-0.01254,0.000956,-0.007642,-0.002286,0.013536,-0.000839,0.01789,0.005937,0.00571,-0.004634,0.013439,0.008606,-6.2e-05,0.003073,-0.002699,-0.009508,-0.004139,0.004903
-1.474158,-0.438642,0.562854,0.106674,0.45107,-0.023672,-0.396822,-0.196311,-0.042608,0.042274,-0.041337,0.132296,0.204382,-0.154596,-0.045144,0.157155,0.201477,-0.08436,0.126376,-0.003041,-0.160711,0.001336,0.05126,0.201093,0.006538,-0.022386,-0.024268,-0.01988,-0.001767,-0.059777,-0.055897,0.012537,-0.067108,-0.030972,-0.023994,0.027401,-0.09501,0.005984,-0.025568,-0.017992,0.044901,-0.03731,-0.005259,0.029342,-0.035794,-0.046523,0.017323,-0.026704,0.028791,0.070104,0.008113,0.002441,-0.002203,0.007293,0.00106,0.025886,0.011187,-0.055902,-0.001463,-0.017558,0.015539,0.019322,0.009746,0.029296,-0.002718,-0.040599,-0.007514,-0.028995,0.014051,0.01148,0.031088,0.003512,-0.004034,0.029988,-0.012489,-0.014178,0.01379,0.015258,0.016065,-0.007913,-0.015637,-0.018257,0.044171,0.005383,0.024514,-0.01561,0.00014,-0.006932,0.012623,0.002091,0.000562,0.000292,0.001583,0.012352,0.008775,0.010249,0.009663,0.002079,-0.007048,-0.025159,-0.003713,0.020735,0.008663,0.013696,0.012694,0.001971,-0.010129,0.009713,-0.009808,0.01231,-0.022374,-0.002861,0.00766,0.001417,0.005114,-0.001736,-0.000788,0.006498,0.014703,-0.000612,0.01271,-0.014538,-0.003647,0.011069,-0.005371,0.000364,0.004504,0.013058
-0.933599,0.270734,-0.412006,0.323494,-0.097986,0.142775,-0.268381,-0.108273,0.3211,-0.11447,-0.056425,-0.174289,0.042576,-0.203193,-0.080065,-0.123741,0.025246,0.027578,0.004998,-0.044502,-0.131239,0.031346,-0.11298,-0.115795,0.038374,0.029142,-0.027371,-0.040299,-0.013248,0.064986,0.017098,-0.004749,0.040351,0.0162,-0.052015,-0.019258,0.01132,0.005697,0.015672,0.022805,0.038503,0.052403,-0.006804,-0.018097,0.032321,0.026251,-0.022632,0.056244,0.005889,0.034625,0.024795,-0.046379,-0.035729,-0.035175,0.024394,-0.013305,0.018817,-0.020534,0.020949,-0.034432,0.01284,0.030328,0.001718,-0.011646,-0.022209,-0.001857,0.00154,-0.011889,-0.018964,-0.013736,-0.018104,0.012189,-0.015475,0.007563,0.000882,-0.001964,-0.010759,0.010659,0.011692,0.01737,-0.017943,-0.019416,0.000981,-0.017331,0.002891,-0.008707,-0.015223,-0.007094,-0.016453,0.007978,-0.003424,-0.011594,0.010819,-0.022176,0.003122,-0.006701,-0.024142,-0.007772,-0.006139,0.013686,0.005455,0.000897,-0.000572,-0.007454,0.013595,0.019236,0.010736,-0.00225,0.000266,-0.013052,-0.013301,-5.6e-05,-0.006562,-0.002096,-0.016203,-0.001598,-0.003026,0.008449,-0.00724,0.022265,-0.003313,0.003038,-0.011486,0.012606,0.004808,0.000126,0.008235,-0.006313
-0.013227,0.181769,0.228938,-0.260099,-0.265636,0.093083,-0.148466,-0.128524,-0.194656,0.234093,-0.23073,-0.199347,-0.005607,-0.149204,0.063557,-0.040941,0.088057,0.010006,0.008471,0.076114,0.050075,-0.017173,0.063765,-0.026927,0.034507,-0.055284,-0.057548,0.07439,-0.03759,-0.063521,0.038301,-0.002435,0.007049,-0.023466,0.037089,0.043957,-0.047386,-0.029089,0.003886,0.009723,0.015861,0.020323,-0.006964,0.038963,0.049873,0.010794,0.01604,0.02021,-0.007579,-0.031614,0.015156,-0.011406,-0.00203,0.001661,0.031925,0.001365,0.02372,-0.001354,-0.012336,-0.005496,0.033239,0.026848,-0.017271,0.013117,-0.006921,0.028983,0.023983,0.000844,0.022108,0.007201,0.020821,0.00928,0.010074,-0.025137,0.011211,0.012618,-0.00587,-0.013787,-0.011835,0.002601,0.003194,-0.005946,-0.014869,-0.002139,0.006417,-0.00876,-0.000137,0.001072,-0.010987,0.016339,-0.026407,-0.009039,-0.010317,-0.002447,0.001819,0.020658,-0.003715,-0.011699,2.9e-05,0.004929,0.01161,0.007929,-0.000276,0.014778,0.002815,-0.012803,0.000357,-0.002484,-0.003806,0.007288,0.004257,0.01109,-0.005875,0.008752,0.008613,-0.009984,-0.004862,0.002618,-0.012734,-0.009183,0.009104,0.001041,0.006713,0.001163,0.009583,0.006338,-0.004167,0.009375
0.239686,0.127323,0.74303,0.239014,-0.159208,0.255744,0.283597,-0.188838,-0.277041,0.083231,0.058878,-0.128676,-0.024559,-0.139354,-0.124884,0.117177,-0.087072,-0.00344,0.130641,0.035046,0.020277,0.006048,-0.003461,0.005095,-0.000448,-0.075165,-0.026274,0.037252,-0.020614,-0.002071,-0.078829,0.034349,-0.039823,-0.021511,0.045178,0.010659,0.045266,0.018276,0.033582,-0.001382,-0.017699,0.010752,-0.011468,-0.026519,0.092781,0.071397,-0.002644,0.020231,-0.051383,0.004804,-0.028882,-0.033276,0.008538,0.028001,-0.013981,0.01616,0.023898,-0.032689,0.023113,0.007717,-0.04003,-0.024898,-0.003704,0.035271,0.000354,-0.006762,0.00514,0.020742,0.006555,-0.009661,-0.022237,0.003373,-0.007635,-0.009246,-0.010802,-0.008432,0.010833,0.022569,-0.034633,0.002972,-0.018097,-0.010916,0.027083,-0.002765,0.007379,-0.000246,-0.000211,0.00543,0.005428,0.01585,0.007611,-0.008074,0.008339,-0.023636,-0.002776,-0.008522,-0.003618,0.015016,0.004171,0.011628,-0.003842,0.008749,-0.006703,-0.002627,0.007149,-0.006502,-0.001439,-0.003281,-0.008281,-0.012941,-0.015234,0.004426,0.011014,0.01242,-0.008711,0.000608,0.001146,0.010791,-0.005055,-0.002241,0.010566,0.003262,-1.4e-05,-0.019597,-0.01786,0.006292,-0.000959,0.005147
4.292227,-2.17403,-0.914367,0.203305,0.632589,-1.29046,-0.326648,-1.932239,-0.14622,-0.265532,0.427138,0.069268,0.224183,-0.180246,0.257451,-0.255274,-0.145959,-0.223488,-0.111219,0.341978,0.058228,0.14312,-0.275295,0.051464,0.174104,0.089232,0.122078,-0.243111,0.000469,-0.016267,-0.010911,-0.19772,-0.089952,-0.017612,-0.003433,0.015568,-0.002147,-0.005782,-0.122949,-0.026157,0.056023,0.137175,0.029665,-0.084449,-0.00811,-0.048619,-0.059438,0.1262,0.177297,-0.069829,-0.086124,-0.000856,-0.032245,0.036059,0.022499,-0.006019,0.050024,0.065872,-0.058511,0.028292,0.038555,-0.050123,-0.10773,0.001343,-0.013275,-0.007747,0.042994,-0.006644,0.076068,0.016897,0.008015,0.021856,-0.072241,-0.031314,0.003616,-0.009093,-0.004417,0.002481,0.001694,-0.042801,0.040891,-0.02112,-0.01159,0.012757,0.004808,-0.040062,0.063616,0.009699,0.006624,-0.025973,0.006468,0.074503,-0.098086,-0.020682,0.00796,0.012814,0.050331,0.019501,0.003502,-0.059798,0.018619,-0.033252,0.010151,-0.019735,0.018914,0.005893,0.020842,0.014709,0.02896,-0.029757,-0.003184,-0.030698,-0.013454,0.001793,0.018366,0.002038,-0.036551,0.030848,-0.017362,-0.020037,0.005419,-0.002658,0.029933,0.02037,0.017168,0.015438,0.014489,-0.0385
1.027458,0.164068,0.511188,-0.035979,-0.738569,0.363307,0.320866,-0.056275,0.062262,0.162549,0.225876,-0.194613,0.121353,-0.069249,0.105478,0.188465,0.049434,-0.111236,0.017179,-0.120622,-0.027862,0.028086,0.080613,-0.094352,-0.086569,0.086903,-0.080352,-0.084962,-0.03215,-0.001812,-0.021343,-0.012167,-0.008192,-0.063321,0.005574,-0.030648,-0.011819,-0.004462,-0.021708,0.009046,-0.023372,0.017232,0.0037,0.008894,0.00178,-0.020625,-0.0236,-0.087828,0.004005,0.001483,-0.056413,0.01935,-0.015321,-0.025034,-0.040345,-0.022234,0.010687,0.042198,-0.028031,0.027548,0.027108,-0.046808,-0.005497,-0.013594,-0.035376,-0.003252,-0.025839,0.006607,0.001563,0.034654,-0.023121,-0.010126,0.03329,0.001081,-0.017751,-0.007983,0.014261,0.039988,0.033067,-0.006281,-0.013846,0.004903,0.006976,-0.00737,0.00659,-0.005975,0.001255,-0.004446,-0.019843,0.016542,-0.010154,-0.002813,-0.024565,0.006203,-0.019903,0.041509,0.012644,0.013693,-0.008246,0.007396,0.016167,-0.016269,0.010131,0.003798,0.006855,0.011102,0.017376,-0.015744,0.017288,0.023341,-0.008434,-0.00738,0.0095,0.005362,-0.00443,-0.013781,-0.003156,0.01928,-0.008822,-0.006387,0.017608,-0.017441,-0.008112,-0.011666,0.009287,0.000856,0.021448,0.000358
-0.426314,0.462799,0.570877,0.172313,0.256471,-0.352426,0.339267,0.2065,-0.280841,0.048867,-0.029247,-0.111936,0.136907,0.197223,-0.116393,-0.114526,-0.213702,-0.093249,-0.163682,0.113087,0.091927,-0.040982,0.062642,-0.061882,-0.107627,0.013877,0.089382,0.079699,0.019761,0.028331,0.041881,0.053239,0.034726,0.024404,-0.053284,0.011088,0.019724,-0.099865,0.010829,-0.042987,0.015912,0.021811,0.043044,0.059931,0.023563,-0.003342,-0.016326,0.023165,0.022087,-0.016478,-0.010804,-0.043377,-0.01739,-0.012984,0.018674,0.011048,-0.006264,-0.000641,-0.042037,0.002851,0.023286,-0.007922,0.012651,-0.008036,0.004836,-0.024112,0.010488,0.020882,-0.015672,0.016304,0.01855,-0.009396,-0.006206,-0.01397,0.007451,0.015391,-0.003727,-0.011715,-0.013137,-0.01132,-0.010109,0.001729,0.011501,-0.002786,-0.014793,-0.001454,0.005781,0.012577,0.001781,0.0035,0.000408,0.002639,-0.010293,-0.001002,-0.007629,0.00045,0.004494,-0.012915,-0.001487,0.006587,9.1e-05,0.026151,-0.015678,-0.001621,-0.000458,0.010344,-0.021018,-0.004253,0.000506,-0.006274,0.011486,0.011914,-0.015667,-0.010976,0.001703,0.000965,-0.00596,-0.000329,-0.010808,0.002151,0.015237,0.000696,0.001441,-0.003449,0.018461,0.017054,-0.015269,0.001068
0.290095,0.286125,-0.126997,-0.220646,-0.421259,0.139346,-0.13761,-0.05849,0.171116,0.219755,0.163824,-0.194604,-0.095396,0.138174,0.047317,0.081789,-0.129723,0.01802,0.020105,0.124768,0.083825,0.013264,0.058122,-0.080331,0.006464,-0.049276,-0.008697,0.016707,-0.064282,-0.077629,-0.000503,-0.012311,0.062169,-0.019334,-0.046965,-0.017558,-0.060349,0.040908,-0.013105,0.012062,0.0297,-0.014905,-0.000893,-0.051706,0.039796,0.001609,0.000471,-0.021115,0.006797,-0.024762,-0.028626,-0.017762,0.025674,-0.034284,-0.013001,0.013663,-0.03217,0.023474,-0.007224,-0.003293,0.034791,-0.000554,0.007397,-0.020176,0.011852,0.000871,-0.005918,-0.012625,-0.010572,-0.009996,-0.00435,0.012427,0.010579,0.018375,0.003767,-0.003919,0.000432,0.023549,0.018627,0.016068,0.002232,0.002291,-0.005167,-0.012194,-0.002019,0.000622,0.008287,-0.018572,0.012512,4e-05,-0.00366,-0.001547,-0.013852,0.005135,0.009781,0.01548,0.010253,0.002594,-0.009672,0.011086,0.015265,0.006757,-0.00518,0.012738,-0.003732,0.002546,0.001159,-0.008983,0.002963,0.003,0.008016,-0.002652,0.005984,-0.005959,-0.009831,0.002084,-0.01345,0.005121,0.002733,-0.004229,-0.006763,-0.008233,0.002396,-0.007521,0.006697,0.006715,0.002296,0.007069
-0.672174,0.217633,-0.754828,0.241337,-0.48131,0.063761,-0.34585,-0.180353,0.180309,-0.000654,-0.200773,-0.111133,-0.131103,-0.056313,-0.136807,-0.079181,0.084944,0.066765,0.083171,-0.114235,0.095293,-0.080646,-0.037677,0.015728,-0.10316,0.049253,0.026865,-0.051205,-0.024607,0.003168,-0.040585,0.001778,0.003819,-0.015713,0.045455,0.024363,-0.044566,0.022853,-0.048167,0.025308,0.021651,-0.029783,0.003195,-0.00678,-0.03592,-0.010638,0.033841,0.003254,-0.022139,0.012456,0.013326,0.017633,-0.015155,0.025953,0.005648,0.006961,-0.014922,-0.014193,-0.007212,-0.000278,0.016139,-0.010329,0.025153,0.001369,0.008325,-0.026865,-0.019554,-0.011586,-0.009722,0.020379,0.010823,-0.023396,-0.014142,0.018997,-0.009459,-5e-05,-0.008983,-0.015187,-0.001257,-0.01038,0.008875,-0.008203,-0.006942,0.013315,-0.001504,-0.000423,0.006903,-0.013564,-0.004944,0.001157,-0.007276,0.01774,-0.000623,-0.001518,0.007566,0.009197,0.008416,0.001206,0.013491,0.007718,0.000238,0.006774,0.003884,0.002758,-0.005651,0.01533,-0.002906,0.010446,-0.000434,-0.019394,0.011372,-0.000585,0.004127,-0.003293,0.001861,0.012761,-0.011537,0.000684,-0.00403,-0.006507,-0.001164,-0.013906,0.008684,-0.001482,-0.001359,-0.014191,0.001482,-0.003717
-1.230802,-0.117382,-0.227091,0.117319,-0.174851,0.222576,-0.478682,-0.219905,0.025894,0.043059,-0.162619,-0.007408,-0.022316,-0.159909,-0.266008,-0.037077,0.242053,0.024148,0.053069,-0.024494,-0.065396,-0.062888,-0.022062,-0.077404,-0.050208,0.049772,-0.066632,0.022941,-0.067827,-0.061318,0.001075,-0.014244,-0.02572,-0.029093,-0.010986,0.007217,-0.027073,-0.058177,0.080307,-0.006584,-0.01787,-0.015784,-0.01657,0.037815,0.000664,0.022348,-0.002456,4.9e-05,0.001069,-0.003859,0.002222,-0.018696,0.051113,-0.01556,-0.002603,-0.02534,-0.00747,0.01312,-0.009051,0.011858,-0.008923,-0.000934,0.00939,0.016928,0.013576,0.011656,0.013046,0.009967,-0.016149,-0.007471,-0.011905,0.003169,0.028157,0.013708,-0.012105,0.007879,-0.006705,0.00127,0.013147,0.001712,0.021114,-0.022567,0.011109,0.021762,0.012528,-0.0035,0.013379,0.001533,0.005312,0.00098,-0.00591,-0.002229,-0.01005,0.006312,0.00422,0.001978,-0.009073,0.005387,-0.007883,-0.006157,0.013129,-0.010544,0.001333,0.007176,-0.007873,-0.002092,0.00993,0.000918,0.003658,-0.003685,0.001731,0.003233,-0.000219,-0.001439,-0.00135,0.009517,-0.008062,-0.007415,-0.01324,-0.008995,-0.001893,0.004107,0.005936,0.000969,-0.001507,-0.001332,0.003956,-0.007303
0.728061,0.2095,0.027798,0.110979,-0.250521,0.495673,-0.121884,-0.085681,0.217009,-0.032406,-0.095491,0.048105,0.210947,0.055321,0.089828,0.071991,0.001642,-0.08928,0.061685,-0.020965,0.112403,0.026926,0.024839,-0.057287,0.045447,0.071395,0.039995,0.026345,-0.020661,-0.002034,0.042928,0.08574,0.064913,-0.047187,0.032514,0.001592,-0.024863,-0.012068,-0.072626,-0.027177,0.027501,-0.040584,0.045884,0.009888,-0.017086,-0.01018,-0.040574,0.036708,0.004333,-0.013774,0.001235,-0.024926,0.017911,-0.003486,-0.000862,0.05794,-0.002151,0.002209,-0.035775,0.028496,-0.011473,0.030518,-0.032985,-0.017623,0.015873,3.8e-05,0.02299,0.004355,-0.016429,-0.021264,0.007089,-0.008676,-0.004714,-0.048182,-0.01105,0.021168,0.019195,-0.003126,-0.014119,-0.005926,0.005636,-0.006001,-0.013567,-0.002748,-0.005231,-0.005548,0.002173,-0.002154,-9.4e-05,0.003567,-0.008621,0.004186,-0.005993,0.002894,0.013396,0.007402,-0.003961,-0.007301,0.0018,-0.008011,0.013995,-0.008224,0.005542,0.001858,0.012312,-0.008369,0.001697,0.004676,-0.007175,-0.004297,0.009904,0.003105,0.009231,-0.000428,0.011494,-0.003677,0.013682,0.003952,0.004684,-0.003739,0.002889,0.015402,-0.008724,-0.000394,-0.004263,0.004975,-0.006201,0.010767
-1.391119,0.048808,0.115545,0.364755,-0.308528,-0.200831,-0.085044,-0.078063,0.12138,-0.282554,0.024476,0.328624,0.255317,-0.094207,-0.193196,-0.017791,-0.009447,-0.2552,-0.045734,-0.040895,0.070065,-0.075283,0.012694,-0.004762,0.046258,-0.002056,-0.037705,-0.061476,0.110068,0.007684,0.059738,0.026995,0.028474,-0.050368,0.004751,-0.019576,0.025489,0.009223,-0.059845,0.043198,0.017536,-0.053979,-0.034564,-0.000952,0.004311,0.038518,0.023188,0.026434,-0.019771,-0.032674,-0.00406,0.001625,-0.023824,-0.049368,-0.017836,0.026741,-0.022368,-0.005277,-0.003384,-0.000941,0.008914,-0.01688,0.013065,-0.02023,-0.025866,0.009254,-0.025612,0.025446,-0.017247,0.001207,-0.003603,-0.033186,-0.009974,-0.00187,0.013179,0.011291,-0.007846,0.001717,-0.016017,-3.7e-05,0.007202,0.026326,-0.006118,-0.003511,-0.013048,0.000253,0.006813,0.003202,-0.017516,0.004933,0.012059,0.009995,0.008776,-8.3e-05,0.001424,-0.000769,0.015637,0.019328,-0.005308,-0.001894,0.006665,-0.000911,-0.006679,-0.004659,0.017694,-0.000155,-0.018958,-0.021712,0.001378,-0.006849,0.002835,-0.000552,0.004902,0.002546,0.007216,-0.008362,-0.002332,-0.004349,-0.018958,0.008036,-0.008801,0.00506,-0.014823,0.008506,0.000789,0.017367,0.004636,0.002921
-0.095837,0.301753,-0.041433,-0.015252,-0.342452,0.236629,0.088412,-0.179129,-0.027478,-0.121295,-0.257128,0.0131,-0.019472,-0.147988,0.052069,0.017475,-0.094913,-0.107574,0.133047,-0.005645,0.108892,0.003375,0.042323,-0.061258,0.106781,-0.007591,-0.009764,0.044984,-0.03497,-0.023135,0.082339,0.012376,0.086147,-0.022819,-0.022105,0.043979,-0.0081,-0.028469,-0.021752,-0.004223,0.008115,0.009344,0.016015,0.004836,-0.005446,0.020044,-0.006483,0.010207,0.009713,-0.083671,0.005287,0.012003,0.053046,0.000829,-4.7e-05,0.014129,-0.010807,0.0098,-0.036875,-0.025995,0.021584,0.015876,-0.004342,0.020443,-0.013223,0.013037,-0.000172,-0.019364,-0.023328,0.020777,0.001633,0.011681,0.007458,-0.007521,-0.027318,-0.000968,0.045711,0.009322,0.004837,-0.002302,-0.008459,0.018014,-0.000836,0.008202,0.010158,-0.004951,-0.00342,0.000789,-0.009534,-0.004657,-0.014452,-0.016297,0.001958,0.01289,-0.012634,0.003471,0.006242,0.011884,-0.00462,0.005622,-0.003827,-0.012913,-0.011461,-0.006104,0.004785,0.005441,0.00746,-0.003207,-0.011039,0.006553,0.016133,0.004183,-0.008146,-0.000253,-0.000292,0.001865,-0.009875,0.02246,-0.013536,-0.006672,0.005372,0.000583,-0.016538,-0.00213,-0.000106,-0.017497,-0.012344,0.010654
1.648818,-0.194932,0.73631,-0.058844,-1.169924,0.03986,0.141722,0.62568,-0.073187,0.072475,0.140533,0.07002,0.300154,0.118822,-0.170857,0.38347,0.193286,0.042158,0.228389,-0.171344,0.114056,0.116666,-0.230166,0.105478,0.11566,-0.593561,0.123904,-0.211443,0.062526,-0.242639,0.190085,0.084674,0.063814,-0.207927,-0.066238,0.326776,-0.254412,-0.12418,0.230448,-0.285291,0.109041,-0.0514,-0.175969,-0.193303,-0.100567,0.114634,-0.178819,-0.035054,-0.070519,0.204802,-0.093975,-0.11825,0.173918,0.19046,0.177923,-0.104761,0.012825,-0.013207,-0.093613,0.191258,0.044904,0.140099,-0.007668,0.008375,-0.01348,-0.068063,0.090347,0.076511,0.076282,-0.098194,-0.127199,0.057602,-0.083778,-0.011608,-0.117374,-0.070672,-0.080614,-0.010346,-0.00539,0.061008,0.035833,0.025792,-0.07642,0.051374,0.013872,0.041928,0.048751,0.027308,0.006191,0.025094,-0.050643,-0.024029,-0.008276,0.016517,-0.036743,-0.011169,-0.005323,0.025623,-0.023669,0.020827,-0.020576,-0.060213,-0.000902,-0.013045,-0.020338,0.011976,-0.037947,-0.004912,0.020823,0.001468,0.047258,0.034842,-0.023918,-0.075735,-0.030335,0.019162,-0.014816,0.01082,-0.024335,0.021659,-0.035533,0.035493,0.023656,-0.006004,0.024277,0.025334,0.041168,-0.004715
-0.21071,0.415251,0.24605,-0.297477,-0.320299,0.575235,-0.108557,-0.208887,-0.132755,-0.057852,-0.043219,-0.075342,0.038798,-0.209439,0.082999,0.060927,0.024304,-0.110549,-0.047259,0.045269,0.073357,0.067276,0.081155,0.055623,0.068011,0.042593,-0.041673,0.011843,-0.029774,-0.053855,0.032052,0.094445,0.04631,-0.028618,-0.078968,0.064893,-0.097992,0.048502,0.041512,-0.036534,0.003732,0.017048,0.021831,-0.01734,0.096178,-0.043549,0.003838,-0.007276,0.009506,-0.019691,-0.017498,0.005371,0.032285,-0.049063,-0.00743,-0.009301,-0.000192,-0.015875,0.026225,-0.008098,-0.005847,0.052017,-0.067901,0.0191,0.018333,-0.006051,0.01899,0.000227,-0.000986,0.032531,-0.025223,-0.002395,0.001093,0.020191,0.010378,-0.025004,0.031372,0.016688,0.000221,0.016491,0.003291,-0.018954,0.02817,-0.009242,0.013137,-0.004934,0.009204,0.013481,0.04411,-0.029185,0.011133,-0.000676,-0.012444,0.031654,-0.002538,-0.028068,-0.016578,0.024553,-0.011917,-0.003692,-0.010435,0.002009,0.009799,-0.028573,0.001368,-0.005206,7.1e-05,-0.006325,0.006384,-0.00685,-0.013957,-0.034711,-0.00215,-0.024346,0.009096,0.018077,0.003018,-0.002877,0.006523,-0.017077,5.6e-05,-0.00608,-0.010154,0.020859,0.013166,0.018302,-1.1e-05,-0.033668
